Name,User,Location,Total tweets,Retweets,Images,Links,Chats,Text tweets,Impacts,Followers,User value,Tweets value
@djeblk,Dje là-bas 🐒,Sud,1,0,0,0,0,1,5379,5379,13.54,13.54
@keatonkildebell,keaton kilde,"Brooklyn, NY",1,0,1,0,0,0,5377,5377,14.89,17.87
@MartinGrandeok,Martin Grande,"Salta, Argentina",1,0,1,0,0,0,5367,5367,14.64,17.57
@rubenarango2003,ruben arango,"Bogotá, D.C., Colombia",1,0,0,0,0,1,5367,5367,12.97,12.97
@ulazolla,ulazolla,South Africa,1,0,0,0,0,1,5364,5364,13.5,13.5
@ecolombari,Emanuel Colombari,São Paulo,1,0,0,0,0,1,5354,5354,18.46,18.46
@AliveAzeez,Alive Azeez,Ikorodu,1,0,1,0,0,0,5352,5352,12.85,15.42
@RAPPcampaign,Release Aging People in Prison Campaign,New York,1,0,0,1,0,0,5351,5351,14.35,15.79
@NCStinn,Nathaniel Stinnett,"Boston, MA",1,0,0,0,0,1,5341,5341,14.92,14.92
@NicoTresHaches,BoBo the angsty zebra,"Rotterdam, The Netherlands",1,0,1,0,0,0,5340,5340,14.8,17.76
@FabiandeRH,Fabian G,Buenos Aires,1,0,0,0,0,1,5336,5336,14.61,14.61
@soopersmol,cedrick. 뽀로로경 🐧⁰²,도 경 수 🐧,1,0,0,0,0,1,5335,5335,13.81,13.81
@mir_ocall,Miriam O'Callaghan,,2,0,0,2,0,0,10151,5335,13.62,28.55
@antonindq,Antonin⛅️,"Paris, France",1,0,1,0,0,0,5333,5333,14.33,17.2
@OB_Foreign9,@OB_Foreign9,Japan,1,0,1,0,0,0,5333,5333,15.05,18.06
@MomentumSonic,Momentum,"British Columbia, Canada",1,0,1,0,0,0,5331,5331,13.54,16.25
@qrst31415,…,n/a,1,0,0,1,0,0,5328,5328,14.47,15.92
@AshleaOnAir,Ashlea Kosikowski 🎙🎥,"Wilmington, NC",1,0,0,1,1,0,5322,5322,17,3.74
@bridgepmerritt,Bridgie Merritt,"Arizona, USA",1,0,0,0,0,1,5320,5320,13.51,13.51
@LawrenceDunhill,Lawrence Dunhill,"London, England",1,0,0,1,0,0,5320,5320,14.68,16.15
@BenderOfuscado,Bender El Que Ofende,,1,0,1,0,0,0,5319,5319,14.49,17.39
@nidhiprakash,Nidhi Prakash,"Washington, DC",1,0,0,1,0,0,5319,5319,18.77,20.65
@thomas_mcgarry,tom mcgarry,middlesbrough,1,0,0,0,0,1,5317,5317,12.88,12.88
@LorentzMathias,Lorentz mathias,,2,0,1,1,0,0,10425,5314,14.46,32.67
@JakeMC_,Jake McBain,"Manchester, UK",1,0,1,0,0,0,5313,5313,14.07,16.88
@acerealkiller_,ｐａｒａｄｏｘ,wakanda,1,0,1,0,0,0,5310,5310,14.98,17.98
@urchilla01,Dr. UrchillaDean,,1,0,0,0,0,1,5310,5310,13.29,13.29
@juliette_io,Juliette O'Brien,"Sydney, Straya",1,0,0,1,0,0,5308,5308,14.41,15.85
@iamvalok,narco barbie,"Barranquilla, Colombia",1,0,0,0,0,1,5307,5307,14.23,14.23
@Iovingmost,holly,,1,0,1,0,0,0,5302,5302,13.86,16.63
@JSapp_AR,JSapp_AR🍩🥀🥁,USA,1,0,0,0,0,1,5298,5298,12.61,12.61
@VengaLeCuentoCo,Venga Le Cuento,Colombia - Suramérica,1,0,1,0,0,0,5296,5296,13.58,16.3
@luistelesur,Luis De Jesús,"Caracas, Venezuela",1,0,1,0,0,0,5296,5296,14.47,17.36
@smithmarion,Marion Smith,Views expressed are my own. ,2,0,2,0,0,0,10178,5295,14.83,34.38
@SandraNavidi,Sandra Navidi,New York,1,0,0,1,0,0,5289,5289,18.8,20.68
@m_double_v,Emdou🇲🇦,Sarcelles 95200,1,0,0,1,0,0,5287,5287,13.2,14.52
@Just_SomeChick,JustSomeChick,KY ➡️ SoCal,1,0,1,0,0,0,5285,5285,14.32,17.18
@helloalegria,mi,norf london,1,0,0,1,0,0,5281,5281,17.46,19.21
@LukeBarnett,Luke Barnett,Westeros,1,0,0,0,0,1,5272,5272,17.2,17.2
@SalayaNews,ศาลายานิวส์,,1,0,1,0,0,0,5268,5268,14.17,17
@ecres70,Eduardo Crespo,,1,0,0,0,0,1,5262,5262,14.03,14.03
@juliakmarsh,Julia Marsh,NYC,1,0,0,0,0,1,5261,5261,15.6,15.6
@nolongerskek,🌻Balqis(‏بلقيس)🌻,Malaysia,1,0,1,0,0,0,5261,5261,14.07,16.88
@loveonthor,𝐩𝐫𝐚𝐧 ⎊,niall x2 lewis x3 ashton x1,1,0,1,0,0,0,5259,5259,15.11,18.13
@FranceTVRome,France TV Rome,"Rome, Latium",3,0,1,1,0,1,12435,5253,14.71,39.26
@Strawlnx,"zeki, çevik, ahlaksız",,1,0,1,0,0,0,5249,5249,12.86,15.43
@moonpolysoft,Marshal Law,computer,1,0,0,0,0,1,5248,5248,16.71,16.71
@popplioikawa,fee ◇ 15/15 pages!,sorikai nation,1,0,0,0,0,1,5247,5247,14.12,14.12
@TomFoxPhoto,Tom Fox,"Dallas, TX",1,0,1,0,0,0,5244,5244,14.98,17.98
@KeraSauR,Kera «« Listen to Disabled People »» O’Regan,"Tāmaki Makaurau, Aotearoa (NZ)",1,0,0,0,0,1,5243,5243,13.34,13.34
@top_zenith,Ext.ปลดประจำการ,"Exercise, IT,musics, politics",1,0,1,0,0,0,5241,5241,14.1,16.92
@p0ppyfield,Poppy,SE England & Sometimes LA👩‍🦽,1,0,0,0,0,1,5241,5241,14.26,14.26
@Richard_Pinault,R. PINAULT 🇺🇸🇪🇸,USA & SPAIN ,2,0,1,0,0,1,10474,5237,15.63,34.39
@BogdanBCG,Dr Bogdan Chiva Giurca,"England, United Kingdom",1,0,1,0,0,0,5236,5236,13.96,16.75
@daddydanie12,lala🕊,,1,0,0,0,0,1,5236,5236,13.3,13.3
@Gus_JordM,IsolatedSocaHoe,London,1,0,1,0,0,0,5231,5231,14.3,17.16
@notdrfauci,(NOT) Dr Anthony Fauci,United States,1,0,1,0,0,0,5230,5230,14.11,16.93
@vanecosta10,A Eng. Florestal do YouTube,,1,0,0,0,0,1,5226,5226,13.53,13.53
@AIertaNews24,Alerta News 24,Global,6,0,0,0,0,6,31338,5223,13.81,82.86
@twoodard8,Teresa Woodard,"Dallas, TX",1,0,0,0,0,1,5220,5220,18.32,18.32
@tony73_,Tony73,,1,0,1,0,0,0,5219,5219,13.09,15.71
@CountryOverPar5,Country Over Party,LOUISIANA,1,0,0,1,0,0,5219,5219,12.21,13.43
@ANKARA300,ANKARA,,1,0,1,0,0,0,5210,5210,12.47,14.96
@SUNFLWRV0L6,sophia ☾,vote bernie,1,0,0,0,0,1,5209,5209,14.94,14.94
@alexmansur,Alexandre Mansur,,1,0,0,0,0,1,5209,5209,18.09,18.09
@uttedknj,ℓau🐨 ⁷,,1,0,0,1,0,0,5204,5204,13.96,15.36
@kawtardhmm,𝓚𝓪𝔀𝓽𝓪𝓻🇲🇦,Royaume du Maroc,1,0,0,1,0,0,5198,5198,13.51,14.86
@SandeepN9NE,Sandeep Gandotra,"New Delhi, India",1,0,1,0,0,0,5198,5198,14.33,17.2
@therealloril,La Reina Fifí,Mazatlán.,1,0,0,0,0,1,5198,5198,13.79,13.79
@raquetadetenis_,rachel,Barcelona,1,0,0,0,0,1,5196,5196,13.83,13.83
@TylerKupferer,Tyler Kupferer,"Burbank, CA",1,0,1,0,0,0,5196,5196,15.08,18.1
@USAirForce92,Country First USAF Vet,Indiana,1,0,0,0,0,1,5194,5194,14.06,14.06
@terisasiagatonu,Terisa Siagatonu,Ohlone land⎮Oceania⎮Diaspora,1,0,0,1,0,0,5194,5194,14.08,15.49
@jimwyss,Jim Wyss,Somwhere in Puerto Rico ,1,0,1,0,0,0,5192,5192,19.17,23
@rabressanini,☀️BRESSA☀️,"São Paulo, Brasil",1,0,0,0,0,1,5190,5190,13.98,13.98
@autistictic,autistictic,THEY/THEM,1,0,0,0,0,1,5189,5189,14.87,14.87
@Jira_ThaiPBS,Jiraporn@ThaiPBS,ผู้สื่อข่าวไทยพีบีเอส,2,0,2,0,0,0,10376,5188,14.07,33.76
@freakyfly_,"Piter 🔰 si po, apruebo!","Santiago, Chile",1,0,0,0,0,1,5176,5176,12.8,12.8
@meyer_lucas,Lucas Meyer,"Toronto, Ontario",1,0,0,0,0,1,5173,5173,17.52,17.52
@CaraveoBertha,Bertha Caraveo,México,1,0,0,1,0,0,5168,5168,17,18.7
@MeetTheWoo2,Pop Smoke Fan Page,,3,0,3,0,0,0,13065,5156,8.82,42.8
@Pepedeluxe4,Pepedeluxe Digital Soldier in Flynn's Army,Kekisten,1,0,1,0,0,0,5154,5154,13.13,15.76
@TamaraGuerraCu,🇨🇺 Tamara Guerra 🇨🇺,,1,0,1,0,0,0,5153,5153,12.18,14.62
@panggiljesultan,meran,162263663687 Maybank :),1,0,1,0,0,0,5150,5150,13.4,16.08
@DianaEspndola2,Diana Espindola,,1,0,0,0,0,1,5149,5149,13.13,13.13
@elliecampbbell,ellie,141218,1,0,1,1,1,0,5144,5144,13.7,3.62
@UB5simon,Simon Bye 🎪🔶,"London, UK",1,0,0,1,0,0,5142,5142,12.36,13.6
@keeltyc,Christopher Keelty 🏳️‍🌈,Queens (Just like Spider-Man),1,0,1,0,0,0,5142,5142,14.27,17.12
@SanjuanaNotimex,Sanjuana Martínez Montemayor,,2,0,0,2,0,0,10284,5142,13.56,29.84
@decaminoapekin,Gabriel Luo (洛高杰),"Pekín, República Popular China",1,0,1,0,0,0,5137,5137,13.75,16.5
@IustSigh,♡,United state ,1,0,0,0,0,1,5137,5137,11.97,11.97
@MinistryofTrut,MinistryOfTruth,Europe 🇪🇺,1,0,0,1,0,0,5133,5133,12.09,13.3
@torresrv_,Matias,,1,0,0,0,0,1,5128,5128,13.79,13.79
@masayang,Masayoshi Nakamura,"San Francisco, CA",1,0,0,1,0,0,5126,5126,18.75,20.63
@CourtneyRutled,• 𝙲𝚘𝚞𝚛𝚝𝚗𝚎𝚢 •,"canton, tx ",2,0,0,0,0,2,9889,5123,12.64,26.15
@gurijuba,Gabriel Velloso,"-1.461052,-48.492729",1,0,0,0,0,1,5122,5122,12.29,12.29
@ryanbrooks,Ryan Brooks,Brooklyn via South Carolina,1,0,0,0,0,1,5122,5122,17.88,17.88
@jude5456,Jude 🇪🇺,,1,0,1,0,0,0,5116,5116,12.79,15.35
@carlitokams,Wesley kams,,1,0,1,0,0,0,5116,5116,13.79,16.55
@diogo_abdalla,ubatubbie,Ubatuba - SP,1,0,0,1,0,0,5115,5115,14.85,16.34
@EquipoBanquemos,Equipo Banquemos Oficial,Argentina,1,0,1,0,0,0,5115,5115,13.72,16.46
@JorgeCalero1,Jorge Calero,,1,0,0,1,0,0,5108,5108,12.4,13.64
@AbedAlii,Abed Ali 🕊,Snapchat: Abed.alii,1,0,0,0,0,1,5107,5107,14.04,14.04
@davidcancino,David Cancino,Bogotá D.C,1,0,0,0,0,1,5104,5104,12.12,12.12
@lorrainemking,Lorraine King,"Here, there and everywhere",1,0,0,0,0,1,5099,5099,14,14
@publicbill,Bill Chappell,Washington and elsewhere,1,0,1,0,0,0,5099,5099,18.71,22.45
@VascoDaGamba_XV,Vasco da Gamba,"Mosteiro dos Jerónimos, Portugal",1,0,0,0,0,1,5097,5097,13.58,13.58
@pablolpez_,danonino caducao🤢🤮,"Oviedo, Asturias",2,0,0,0,0,2,10184,5092,13.62,27.24
@LifeOfGuy_,_Oppa.,Skypea sur marne,1,0,0,0,0,1,5091,5091,14.84,14.84
@WellReadBlkGrl,Well Read Black Girl,Houston Texas,3,0,0,0,3,0,12499,5090,13.83,6.88
@jlazebnik,Johnny LaZebnik,LA • he/his,1,0,0,0,0,1,5089,5089,13.4,13.4
@KLF,Ken Farnaso,"Washington, DC",2,0,1,1,0,0,10170,5085,14.98,34.46
@LorenzoHall,Lorenzo Hall,"Washington, DC",1,0,1,0,0,0,5085,5085,17.8,21.36
@GorillaPimpin_,Gorilla 🦍⚔️: WATCHING “Code Geass”,"Memphis, TN",1,0,1,0,0,0,5080,5080,12.69,15.23
@Felipediezhoyo,Felipe Díez del Hoyo,España,2,0,1,0,0,1,9342,5072,13.76,28.2
@stargazwr,pam beesly,"paris, texas",1,0,0,1,0,0,5066,5066,13.74,15.11
@1010011010_exe,Χ Ξ Σ,Localhost,1,0,0,0,0,1,5064,5064,13.93,13.93
@Muthia911,#MambaForever,,1,0,1,0,0,0,5062,5062,13.64,16.37
@software_autist,software_autist 🇳🇱🇺🇸,That one place in cyberspace,1,0,1,0,0,0,5058,5058,13.79,16.55
@kitothailand,Kito,Thailand,1,0,1,0,0,0,5057,5057,13.64,16.37
@giparisan,giovanna 😷,Campinas SP,1,0,0,0,0,1,5054,5054,15.27,15.27
@RFortino2,Rodrigo I Contesse,,1,0,1,0,0,0,5048,5048,11.92,14.3
@IDMOD_ORG,Institute for Disease Modeling,"Bellevue, WA",1,0,1,1,0,0,5043,5043,15.94,21.04
@nochaveznada,Adrián Chávez 🧣,,1,0,0,0,0,1,5039,5039,14.21,14.21
@SuaraBiasa,Suara Biasa,Malaysia,2,0,2,0,0,0,10078,5039,13.46,32.3
@runciecwc,Runcie C.W. Chidebe,Nigeria,2,0,1,1,0,1,9880,5039,13.57,30.85
@Aliyussufiy,Aliyu Dahiru Aliyu,"Abuja, Nigeria",1,0,1,0,0,0,5035,5035,13.05,15.66
@aestheticmanic,𝚓𝚞𝚕𝚒.,(...) and her and he are loved,1,0,0,1,0,0,5034,5034,13.51,14.86
@diariomentiroso,DiarioDeUnMentiroso,Sevilla,1,0,0,1,0,0,5032,5032,16.12,17.73
@Space_Mog,Dr Maggie Lieu,"Community of Madrid, Spain",1,0,1,0,0,0,5026,5026,14.55,17.46
@danielsirera,Daniel Sirera,España,1,0,1,0,0,0,5014,5014,14.19,17.03
@tnh1218,LiterallyAnyoneElse2020,Earth,1,0,0,0,0,1,5007,5007,11.81,11.81
@IrigoyenWilliam,William Irigoyen,"Strasbourg, France",1,0,0,0,0,1,5006,5006,13.3,13.3
@SbastienMlires1,Sébastien Mélières,"Guayaquil, Ecuador",2,0,2,0,0,0,7825,5005,12.84,24.18
@mariajosechc,MJ,,1,0,0,0,0,1,5001,5001,13.49,13.49
@JellyZombie,"💚Sipo niña, #mequedoencasa 💅🏻 👾🧩🏳️‍🌈",cabeza-de-medusa.blogspot.com/,1,0,0,0,0,1,4996,4996,12.55,12.55
@lismoro,Lis,,1,0,1,0,0,0,4994,4994,12.03,14.44
@lawra001,bichiyal 🐰,país valencià ,1,0,1,0,0,0,4992,4992,13.31,15.97
@_fakeshades,enzo.exe dejó de funcionar,,1,0,1,0,0,0,4987,4987,13.3,15.96
@ChrisMoriates,"Chris Moriates, MD","Austin, TX",1,0,1,0,0,0,4987,4987,15.08,18.1
@Jan_Ransom,Jan Ransom,"New York, NY",1,0,0,1,0,0,4985,4985,15.34,16.87
@jlsteeg,Juan Luis Steegmann Olmedillas,"Madrid, España",2,0,1,0,0,1,9960,4980,16.55,36.41
@JewelsJourneys,👑💎𝓙𝓮𝔀𝓮𝓵𝓼💎👑,Earth,1,0,1,0,0,0,4979,4979,12.97,15.56
@adamlea2,A'L,"Worsley, England",1,0,1,0,0,0,4979,4979,13.63,16.36
@lauralruiz,Laura L. Ruiz,Madrid/Galicia,1,0,0,0,0,1,4978,4978,14.32,14.32
@MarceFoglu,Marcela 👩‍⚕️,"Santiago, Chile",1,0,0,0,0,1,4976,4976,13.02,13.02
@drdanchoi,"Daniel PLEASE STAY HOME Choi, MD",,1,0,0,0,0,1,4972,4972,13.73,13.73
@santiagoangelp,Santiago Ángel,Bogotá Colombia,1,0,1,0,0,0,4971,4971,12.4,14.88
@PhilC273,Phil Collins,"Somerset, England",1,0,0,0,0,1,4970,4970,11.95,11.95
@onarikajz,onari kajz,,1,0,1,0,0,0,4969,4969,13.37,16.04
@AnidoMarina,🌈💚LaDoqui💚🌈,Caba,1,0,0,0,0,1,4968,4968,12.86,12.86
@jbhavan,Bhavan Jaipragas 八万,"Washington, DC",1,0,1,0,0,0,4968,4968,16.89,20.27
@buddy_crackers,ᕼOOᗰᗩᑎ 👦🏻,"Puerto Princesa City, Mimaropa",1,0,1,0,0,0,4965,4965,11.88,14.26
@Twt_PutrajayaWP,Twt PutrajayaWP Duduk rumah,Putrajaya,1,0,1,0,0,0,4965,4965,13.36,16.03
@bramatti,Daniel Bramatti,Brasil,1,0,1,0,0,0,4962,4962,16.74,20.09
@eak_reporter,Eak_TheStandard,ผู้สื่อข่าว,1,0,1,0,0,0,4955,4955,13.28,15.94
@HMartins,alcongel,Curitiba,1,0,1,0,0,0,4955,4955,15.2,18.24
@euadao,adãooooooooooooooo ;),"Belo Horizonte, Brasil",1,0,1,0,0,0,4952,4952,12.91,15.49
@VanessaOblinger,Vanessa Santos,"Washington, DC",1,0,0,0,0,1,4950,4950,15.49,15.49
@ValerioCapraro,Valerio Capraro,"London, England",1,0,0,0,0,1,4947,4947,13.72,13.72
@RomancingNope,Cate Eland,"Austin, TX",5,0,0,13,4,1,24730,4946,13.65,25.65
@csvsantillan,Santillan,,1,0,1,0,0,0,4945,4945,11.76,14.11
@NolaMarianna,Nola Thee Journalist,"London, England",2,0,2,0,0,0,9779,4942,16.17,38.43
@DavidHughesTwit,David Hughes,Development Hell,1,0,0,1,0,0,4941,4941,14.36,15.8
@AguileraLucas77,Lucas Aguilera,,1,0,1,0,0,0,4939,4939,11.71,14.05
@juliomej49,Julio Mejía,"Toronto, Ontario",1,0,0,1,0,0,4936,4936,12.73,14
@sejoalzir,Miyako Izabel,,1,0,0,0,0,1,4935,4935,13.44,13.44
@mgarit,Margari,Navarra - España,1,0,0,1,0,0,4931,4931,12.68,13.95
@aizadfahmy,"Bukan Perdana Menteri, Kerabat, atau Tuhan",Malaysia,1,0,0,0,0,1,4925,4925,13.42,13.42
@WilliamRLark,Roy Cobby,"North London, England",1,0,0,1,0,0,4925,4925,13.14,14.45
@velmdza,Velem,Paraguay,1,0,1,0,0,0,4924,4924,13.2,15.84
@Jenniferagueroo,HINCHA DE MESSI ♡,🇦🇷 ,1,0,1,0,0,0,4924,4924,12.93,15.52
@lapibasensible,S E N S I B L E,Ciudad Autónoma de Buenos Aire,1,0,0,0,0,1,4924,4924,11.69,11.69
@DeboraDeMAGA,Deborah Golden ⭐⭐⭐ 🍀🇺🇸🍀,NJ-NY,1,0,1,0,0,0,4912,4912,11.84,14.21
@MurphyPIX,Mary Murphy,,1,0,0,1,0,0,4910,4910,16.11,17.72
@Ntsclo,A r t e m i s 🏴‍☠️,,1,0,0,1,0,0,4909,4909,12.59,13.85
@ammembrilla,Antonio M. Membrilla,"Granada, España",1,0,0,0,0,1,4905,4905,13.07,13.07
@MollyMay1923,CharChar,Wherever I can fish or golf 🇸,1,0,0,1,0,0,4904,4904,11.72,12.89
@SocPediatria,SocPediatria,Bogotá - Colombia,1,0,1,0,0,0,4902,4902,13.62,16.34
@IanekUY,Ianek Mudzyk 🇺🇾,"Montevideo, Uruguay",1,0,0,0,0,1,4901,4901,13.66,13.66
@ogderuyter,Gabriel,tj,1,0,0,0,0,1,4894,4894,11.91,11.91
@margotroosevelt,Margot Roosevelt,"El Segundo, CA",1,0,0,1,0,0,4884,4884,20.67,22.74
@d_psycho_guru,👸🏾Aphrodite👸🏾,,1,0,0,0,0,1,4882,4882,13.22,13.22
@yxngbaz,AP,,1,0,1,0,0,0,4882,4882,15.51,18.61
@JFaerber,Johan Faerber,,1,0,0,1,0,0,4881,4881,13.51,14.86
@DrMichelleLin,Michelle PLEASE STAY HOME Lin,drmichellelin.com,1,0,0,0,0,1,4871,4871,14.38,14.38
@TinyWriterLaura,Laura Elliott,"Sheffield, England.",1,0,0,0,0,1,4869,4869,13.25,13.25
@SamiRamadani1,Sami Ramadani   سامي,London  سامي الرمضاني         ,1,0,1,0,0,0,4867,4867,14.65,17.58
@demimcauliffe,𝐃𝐄𝐌𝐈 𝐌,,1,0,0,0,0,1,4865,4865,12.47,12.47
@Babeth_AS,Florence Braud #ResteChezToi,,1,0,0,1,0,0,4864,4864,13.1,14.41
@Bogs4NY,Steven Bognar,NYC,1,0,1,0,0,0,4861,4861,15.71,18.85
@hectorpersan,Héctor,Madrid - Córdoba - Mataró,1,0,0,1,0,0,4860,4860,12.91,14.2
@P3LI_,💖P3LI💖,,1,0,0,0,0,1,4859,4859,12.98,12.98
@ctraywick,Catherine Traywick,"Denver, CO",1,0,0,1,0,0,4856,4856,18.68,20.55
@Barbenoir_,BARBE NOIR 💀,,1,0,1,0,0,0,4855,4855,12.88,15.46
@drmusanordin,Dr Musa Mohd Nordin,,3,0,3,0,0,0,14553,4851,13.21,47.55
@tutuya20002000,Sehrazat Yapıcı,,1,0,0,1,0,0,4851,4851,12.39,13.63
@221BHater,Basi(luis)co,,1,0,0,0,0,1,4850,4850,13.14,13.14
@Seattle2019nCov,Seattle Coronavirus Updates,Seattle,1,0,0,1,0,0,4850,4850,14.39,15.83
@alamoju,mateus,"Brasília, Brasil",1,0,0,0,0,1,4845,4845,12.91,12.91
@ZTPetrizzo,Zachary Petrizzo,"Washington, DC",2,0,1,2,0,0,9562,4842,12.52,29.91
@eileenOrnot,Eileen Morán,"Nowhere. No, where? Now, here.",1,0,0,0,0,1,4841,4841,15.18,15.18
@cmerechicken,do you want me to call christina aguilera???,Dublin Ireland,2,0,2,0,0,0,9545,4836,12.7,30.85
@heycaloy,Von Yacob,"Makati City, Philippines",1,0,1,0,0,0,4836,4836,14.84,17.81
@MuriloMiguelBa,Murilo Miguel,Santa Catarina/Brasil,1,0,1,0,0,0,4820,4820,12.69,15.23
@Marsum49,Sunshine ®🇻🇪 ✝️🎙40.138,,1,0,0,0,0,1,4819,4819,12.81,12.81
@lindanewmai,Linda Newmai,Delhi & North East,1,0,1,0,0,0,4818,4818,13.67,16.4
@JMcNChicago,Quarantined in the Burbs,"Downers Grove, IL",1,0,0,1,0,0,4805,4805,11.56,12.72
@JohnnyTYKE,Johnny Yorkshire,Yorkshire,1,0,0,1,0,0,4790,4790,12.55,13.81
@BenjaminRamm,Benjamin Ramm,Provence,1,0,0,1,0,0,4788,4788,17.3,19.03
@odontinho,Matheus 31/03,"Belo Horizonte, Brasil",1,0,1,0,0,0,4785,4785,11.9,14.28
@WorldwideFP,WWFP,United Kingdom,1,0,1,0,0,0,4785,4785,13.4,16.08
@SarahHollenbeck,Sarah J. Hollenbeck,"St Petersburg, FL",1,0,1,0,0,0,4784,4784,17.7,21.24
@loxwtf,devour lox,Alabama,1,0,1,0,0,0,4780,4780,12.79,15.35
@CocoitaPo,Carmen Echeverria,,1,0,0,0,0,1,4779,4779,12.09,12.09
@ahbahcbien,Nils,,1,0,1,0,0,0,4778,4778,13.16,15.79
@BetoRulz,Betwitch. 👾,"Distrito Federal, Mexico",1,0,0,0,0,1,4778,4778,12.81,12.81
@skinstrash,tori,winterfell,1,0,1,0,0,0,4776,4776,13.72,16.46
@sofif_10,Monica Felula Geller,Valhalla,1,0,1,0,0,0,4776,4776,12.88,15.46
@LatveriasDoom,Agorer,,1,0,0,0,0,1,4775,4775,13.79,13.79
@OkCirujan,CirujanOk 😷,,1,0,0,0,0,1,4774,4774,12.67,12.67
@an___die,ᵃⁿᵈⁱᵉ,endor ,1,0,1,0,0,0,4770,4770,12.91,15.49
@IshitaBhatiaTOI,Ishita Bhatia,Meerut/Delhi,1,0,0,0,0,1,4770,4770,12.92,12.92
@Guadi_Pelosista,Guadi 💅,Queen Pelosi ,2,0,1,0,0,1,9471,4765,12.59,27.88
@vorsamer,Barbara Vorsamer,München,1,0,1,0,0,0,4764,4764,14.06,16.87
@volgademir,volgademir,Türkiye,1,0,0,1,0,0,4758,4758,12.38,13.62
@MarkFrance62,Mark Anthony France,"Bromsgrove, England",1,0,0,0,0,1,4756,4756,12.34,12.34
@ProCienciaMx,Red ProCienciaMx,México,1,0,0,1,0,0,4756,4756,13.15,14.47
@jfelixcardoso,Jorge Félix Cardoso,European from Portugal,1,0,0,0,0,1,4752,4752,12.77,12.77
@sebacamposc,Sebastián Campos C.,,1,0,0,0,0,1,4752,4752,12.47,12.47
@onenewsph,ONE News PH,"Mandaluyong City, National Cap",1,0,1,0,0,0,4751,4751,13.3,15.96
@ellenreina,Elena Reina,México,1,0,0,0,0,1,4751,4751,16.13,16.13
@euanmarshall,Euan Marshall,"São Paulo, Brazil",1,0,0,0,0,1,4749,4749,17.13,17.13
@Emily_Baum,Emily Baumgaertner,"Los Angeles, CA",1,0,0,1,0,0,4736,4736,17.07,18.78
@senorarroz,Alex Rice,"San Francisco, CA",1,0,1,0,0,0,4736,4736,13.57,16.28
@morelilflowers,น้องเซฮุนเป็นลูกแมวเหมียว🎀,카세,1,0,1,0,0,0,4735,4735,12.83,15.4
@mauriciogejman,Mauricio Gejman,"Temuco, Chile🇨🇱",1,0,0,0,0,1,4733,4733,13.05,13.05
@Apollon101,Apollon101,,2,0,0,0,0,2,9466,4733,11.76,23.52
@acciumred_media,AcciumRed ▾,,1,0,0,0,0,1,4732,4732,12.38,12.38
@ABC13Miya,Miya Shay,Houston,1,0,1,1,0,0,4730,4730,16.03,21.16
@seoul_what_,"Oppa, listen to me 💋 소녀의소리",Republic of Korea,5,0,5,0,1,0,23640,4728,12.88,64.93
@robertocossio77,Roberto,,1,0,0,0,0,1,4721,4721,11.25,11.25
@goncalosousa,Gonçalo Sousa,,1,0,1,0,0,0,4720,4720,12.99,15.59
@sicklungs,🦕🦕🦕🦕,🇬🇹,1,0,0,1,0,0,4717,4717,11.55,12.71
@Bispaterauferm,Marius,,2,0,0,0,0,2,7778,4713,8.47,21.07
@kenn,Kenn Ejima,🇺🇸 USA | 🇯🇵 Japan,1,0,0,1,0,0,4710,4710,16.17,17.79
@rosacorrea_tv,Rosa Correa,,1,0,1,0,0,0,4705,4705,12.84,15.41
@AfcSxm,𝐒𝐉𝐑✍🏼,,1,0,1,0,0,0,4705,4705,12.97,15.56
@DMR09,Diana 🇺🇸🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,New York ,1,0,0,1,0,0,4703,4703,12.49,13.74
@kyantewilson,Kyante Wilson 🦍,"South Lake Tahoe, CA",1,0,1,0,0,0,4701,4701,12.06,14.47
@tomfolanmd,Tom Folan,"Washing hands, avoiding crowds",1,0,0,1,0,0,4698,4698,11.85,13.04
@TheeGreatJA,J.A.,East Atlanta,1,0,1,0,0,0,4697,4697,11.5,13.8
@RaghavChopra_,Raghav Chopra,,1,0,0,0,0,1,4695,4695,13.56,13.56
@MichelleCardel,"Michelle Cardel,PhD, MS, RD","Gainesville, FL",1,0,0,0,0,1,4686,4686,13.42,13.42
@whatsupboosh,Boosh,"Austin, TX",1,0,0,0,0,1,4679,4679,13.04,13.04
@FelixOFlores,Félix, Buenos Aires,1,0,0,0,0,1,4679,4679,11.24,11.24
@oliverapaulina,Poli🇦🇷,"La Plata, Argentina",1,0,0,0,0,1,4669,4669,12.68,12.68
@CarlHerberger,Carl Herberger,"PA, USA",1,0,1,0,0,0,4666,4666,17.88,21.46
@Soygaa,Gabriela,,1,0,0,0,0,1,4665,4665,12.35,12.35
@httpcabeyox,th,,1,0,1,0,0,0,4662,4662,11.25,13.5
@j_jumpryousuke,山田 瑠依,,1,0,0,1,0,0,4662,4662,11.12,12.23
@raouIt_didier,Didier RaouIt 🍥,Mars,1,0,0,1,0,0,4662,4662,12.57,13.83
@LosoLFC,LiVARpool,,1,0,1,1,0,0,4660,4660,13.96,18.43
@eastbIoc,uptown funko pop,she/they,1,0,0,0,0,1,4659,4659,13.05,13.05
